-1342058432		271	0.00	0.00	
31		5296	0.00	0.00	
271	0.	1	0.00	0.00	Æ
5216		158	0.00	0.00	
1	ß	271	0.00	0.00	À
213		41352	0.00	0.00		
2319	Æ	1	0.00	0.00	
0		332	0.00	0.00	
0	Z	16777217	0.00	0.00	}
389		0	0.00	0.00	
16777217		39	0.00	0.00	*
46	/	40	0.00	0.00	+
47	0	1593860466	75550658528029420229254751191040.00	16068950123085824000.00	mh_execute_header
1633615986	gregar	1667170418	4762156765064986214694985400320.00	9255848311804395520.00	confirm
1835625573	inarTXT	1886220099	9250800453921275904.00	77147712399882965329758694408192.00	rarI
1953722221	rarVenta	1600874595	1128558668347769886666129408.00	16095583593245442048.00	stack_chk_guard
1935630175	tdinp	1851876211	1078369357367831297334968320.00	1089911485134751363781099520.00	time
1718906473		1600288116	17591674885858293448704.00	9255571234874195968.00	_dyld_private
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		60260192	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	`
2528		0	0.00	0.00	
0		0	0.00	0.00	
0		1	0.00	0.00	
1		0	0.00	0.00	(ïªR¯
5120		1	0.00	0.00	
0		0	0.00	0.00	[ó
16777224		543353	0.00	0.00	
32759	∏Yº˜	16777473	0.00	0.00	
314269696	¯	913530976	0.00	0.00	¯
0	@ﬁªí¯	0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		1702057263	56937091209908837701629778470109184.00	18059978716987665520764387328.00	ora/Library/CloudStorage/OneDrive-Personal/Algoritmos/Inventario/Version4-Equipo2
1869894500	rage/OneDrive-Personal/Algoritmos/Inventario/Version4-Equipo2	1900358964	74403892085060848305781604352.00	0.00	
1920169263	/lib/dyld	1887007299	73313647974001567334400.00	889854296064.00	/System/Library/dyld/dyld_shared_cache_x86_64h
1684830564	/dyld_shared_cache_x86_64h	0	19753556541380513589067811651584.00	0.00	Volumes/Preboot/Cryptexes/OS
1887007299	texes/OS	60243968	0.00	0.00	
0		1	0.00	0.00	)
-1759464704	¸	60243968	0.00	0.00	
0		1	0.00	0.00	
0		0	0.00	0.00	
0		1	0.00	0.00	``ó
314670140	¯	0	0.00	0.00	
0		0	0.00	0.00	
60260064		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		544401408	2.09	0.00	
1		795698548	299716850513232637325021563322368.00	0.00	Preboot/Cryptexes/OS/System/Library/dyld/dyld_shared_cache_x86_64h
1397698419	/System/Library/dyld/dyld_shared_cache_x86_64h	47	0.00	0.00	
2033152882	ukinora/Library/CloudStorage/OneDrive-Personal/Algoritmos/Inventario/Version4-Equipo2	1869444201	15565962389939444098522939392.00	75550813270534330901789113581568.00	ario/Version4-Equipo2
1869638005	2	384	0.00	0.00	/Sys
-852415226	êd}Î?g÷texes/OS/System/Library/dyld/dyld_shared_cache_x86_64h	2019517800	0.00	0.00	Users/yukinora/Library/CloudStorage/OneDrive-Personal/Algoritmos/Inventario/Version4-Equipo2
1634886249	ry/CloudStorage/OneDrive-Personal/Algoritmos/Inventario/Version4-Equipo2	795830642	19204577282064412407687863599104.00	0.00	-Equipo2
561158015	û>Œ§Ÿ ÆÓ;»¢&	0	0.00	0.00	
0		0	0.00	0.00	
0		1	0.00	0.00	¿Äó
6144		0	0.00	0.00	
-852415226	êd}Î?g÷ß	134744072	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0	†}ó	32764	-0.00	0.00	H ó¸
-1759467216	¸	-1759476808	0.00	-0.00	¸
32764	à± ó¸	32764	-0.00	0.00	HØ ó¸
-1759503064	¸	-1759506360	0.00	-0.00	¸
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	-0.00	0.00	
76582912		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		26	0.00	0.00	êê
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
1815378276	0	1	0.00	0.00	
488		1699753317	18526620541584050229967060992.00	10.96	lgoritmos/Inventario/Version4-Equipo2
1869181537	/Version4-Equipo2	60178432	0.00	0.00	
0		1	0.00	0.00	~XŒ¯
1919251285	s/yukinora/Library/CloudStorage/OneDrive-Personal/Algoritmos/Inventario/Version4-Equipo2	1769107303	18969404942374778594332271181824.00	1208252921832025115190501144788992.00	entario/Version4-Equipo2
1970357549	ipo2	0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		1	7592019633033478930432.00	0.00	
0		515907584	0.00	-0.00	¸
32760	0≠ ó¸	32764	0.00	0.00	
0		505028608	0.00	-0.00	¸
32760	h∞ ó¸	32764	0.00	0.00	
0		474636288	0.00	-0.00	¸
32760	@¢ ó¸	32764	0.00	0.00	
0		316489728	0.00	-0.00	¸
32760	XA ó¸	32764	0.00	0.00	
0		318230528	0.00	-0.00	¸
32760	pY ó¸	32764	0.00	0.00	
0		515833856	0.00	-0.00	¸
32760	Ä ó¸	0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		4096	0.00	0.00	
0	˝B∑∫	0	19753556541380513589067811651584.00	0.00	Volumes/Data
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
846410091		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		231580296	0.00	0.00	
0		1296122708	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	18258510621260231283696400859136.00	12926332981470413455360.00	isk0s3/BOOTCAMP
0		0	0.00	0.00	
0		0	0.00	0.00	
0		544401408	0.00	0.00	
0		1887007299	73313647974001567334400.00	889854296064.00	/System/Library/dyld/dyld_shared_cache_x86_64h
1684830564	/dyld_shared_cache_x86_64h	1685417836	4742882860722870181762644836352.00	0.00	OneDrive-Personal/Algoritmos/Inventario/Version4-Equipo2
1816211308	goritmos/Inventario/Version4-Equipo2	-290578215	0.00	nan	
268390464		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		-697876501	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
29		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		101	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
9022162		0	0.00	0.00	
0		0	0.00	0.00	v∞õ=∆uL™WO≠s,õ
889192449		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
0		0	0.00	0.00	
